DATE,T2M,T2MDEW,PRECTOTCORR,WS10M,PS
2023-05-01,24.67,22.44,26.95,1.62,94.7
2023-05-02,26.04,22.36,10.29,2.24,94.73
2023-05-03,24.71,21.77,3.96,2.65,94.9
2023-05-04,25.39,20.94,2.56,2.02,94.86
2023-05-05,24.6,20.6,2.63,2.18,94.8
2023-05-06,25.22,20.75,6.22,2.13,94.74
2023-05-07,24.51,20.78,2.21,2.72,94.77
2023-05-08,25.23,21.17,3.96,1.71,94.75
2023-05-09,27.0,21.07,2.04,1.87,94.74
2023-05-10,26.79,21.77,1.49,2.07,94.72
2023-05-11,26.68,22.12,2.91,2.01,94.8
2023-05-12,26.48,21.07,0.63,3.39,94.9
2023-05-13,26.93,20.59,0.0,4.08,94.93
2023-05-14,26.66,21.44,0.0,3.37,94.87
2023-05-15,27.16,22.31,0.0,3.55,94.87
2023-05-16,28.41,21.71,0.25,2.74,94.91
2023-05-17,26.96,21.36,2.06,2.02,94.99
2023-05-18,28.27,21.47,0.5,2.13,95.03
2023-05-19,26.93,22.28,1.83,2.02,94.98
2023-05-20,27.78,21.75,1.18,2.62,94.92
2023-05-21,27.29,22.08,4.7,2.12,94.97
2023-05-22,26.64,22.37,2.41,1.98,95.03
2023-05-23,27.75,20.96,0.34,2.26,95.06
2023-05-24,26.39,22.42,7.04,2.59,95.08
2023-05-25,26.61,22.17,2.69,3.23,95.09
2023-05-26,27.2,21.6,3.32,3.19,95.11
2023-05-27,26.75,21.72,3.5,2.93,94.95
2023-05-28,27.27,21.93,0.82,1.72,94.84
2023-05-29,27.19,22.03,1.72,1.5,94.82
2023-05-30,27.17,21.81,1.02,2.46,94.91
2023-05-31,26.59,21.08,1.3,2.08,94.93
2023-06-01,26.5,21.91,0.46,3.65,94.89
2023-06-02,26.69,21.47,4.98,2.81,94.88
2023-06-03,27.29,21.35,1.48,3.13,94.85
2023-06-04,26.11,21.45,1.65,3.13,94.85
2023-06-05,25.94,21.98,2.07,3.74,94.85
2023-06-06,26.66,21.49,2.07,3.93,94.8
2023-06-07,26.29,22.05,3.79,4.41,94.77
2023-06-08,26.12,21.76,3.36,4.23,94.82
2023-06-09,26.25,21.76,2.1,4.76,94.75
2023-06-10,25.72,21.07,1.26,5.16,94.73
2023-06-11,26.13,21.57,0.91,4.58,94.68
2023-06-12,26.09,22.22,6.36,4.19,94.71
2023-06-13,25.97,21.85,3.48,4.36,94.75
2023-06-14,25.45,21.89,1.77,4.14,94.88
2023-06-15,26.76,21.5,0.31,3.92,94.84
2023-06-16,27.2,21.13,0.18,4.8,94.81
2023-06-17,25.1,22.33,7.29,4.18,94.83
2023-06-18,25.65,21.75,4.49,3.53,94.81
2023-06-19,25.91,19.87,0.43,3.04,94.73
2023-06-20,26.14,21.02,7.81,2.68,94.66
2023-06-21,26.3,21.73,13.32,2.96,94.7
2023-06-22,25.31,21.03,8.53,3.22,94.73
2023-06-23,24.7,19.38,1.52,3.86,94.77
2023-06-24,24.65,20.45,0.21,3.97,94.73
2023-06-25,24.57,21.05,3.89,3.97,94.75
2023-06-26,24.31,18.85,0.54,4.1,94.77
2023-06-27,24.41,20.25,5.33,4.12,94.84
2023-06-28,24.98,19.67,1.46,4.3,94.89
2023-06-29,25.15,20.7,3.2,4.56,94.96
2023-06-30,24.41,19.69,1.56,3.68,94.93
2023-07-01,25.53,20.83,1.74,3.43,94.92
2023-07-02,24.24,19.67,4.04,4.58,94.92
2023-07-03,24.71,21.2,11.05,5.79,94.79
2023-07-04,24.52,21.09,9.63,6.85,94.65
2023-07-05,23.66,21.05,15.37,6.65,94.57
2023-07-06,24.12,21.27,10.31,5.92,94.71
2023-07-07,23.8,20.85,9.92,5.27,94.89
2023-07-08,24.37,20.58,4.42,3.91,94.96
2023-07-09,24.66,20.93,2.56,3.48,94.85
2023-07-10,25.22,21.67,4.47,2.79,94.83
2023-07-11,24.94,20.81,3.35,3.41,94.81
2023-07-12,24.61,19.98,0.66,4.06,94.81
2023-07-13,24.18,19.39,2.26,4.16,94.87
2023-07-14,24.39,20.09,0.37,4.51,94.94
2023-07-15,24.85,20.56,0.33,4.01,94.91
2023-07-16,25.27,21.43,0.89,3.9,94.85
2023-07-17,25.05,21.48,0.89,4.56,94.81
2023-07-18,24.63,21.58,4.5,5.75,94.79
2023-07-19,24.73,21.2,4.46,7.0,94.66
2023-07-20,25.13,21.25,1.94,6.83,94.65
2023-07-21,24.58,20.87,2.82,7.08,94.74
2023-07-22,24.14,20.4,6.36,6.95,94.86
2023-07-23,23.74,20.7,14.02,6.28,94.89
2023-07-24,23.25,20.53,11.41,5.89,94.83
2023-07-25,22.81,20.26,5.66,4.77,94.88
2023-07-26,23.66,20.29,4.07,5.8,94.95
2023-07-27,23.99,20.27,0.99,5.7,94.99
2023-07-28,24.33,20.19,0.55,5.51,94.93
2023-07-29,24.87,20.57,0.08,5.26,94.9
2023-07-30,25.13,20.69,0.04,4.93,94.85
2023-07-31,25.38,20.96,0.21,5.4,94.83
2023-08-01,25.23,20.71,0.12,5.28,94.87
2023-08-02,24.58,20.64,0.71,5.12,94.93
2023-08-03,25.11,20.96,0.9,5.18,94.91
2023-08-04,25.22,21.08,0.61,4.82,95.04
2023-08-05,25.53,20.84,0.21,4.77,95.14
2023-08-06,25.8,21.15,0.87,4.15,95.02
2023-08-07,25.82,21.22,0.31,3.93,94.86
2023-08-08,25.09,21.11,5.33,3.36,94.89
2023-08-09,25.21,21.12,3.56,3.06,95.0
2023-08-10,24.96,21.75,6.6,2.28,95.01
2023-08-11,25.75,21.85,5.3,1.96,94.95
2023-08-12,24.98,21.6,4.82,3.02,94.97
2023-08-13,25.52,21.01,1.3,3.39,94.93
2023-08-14,25.35,20.37,0.05,3.55,94.95
2023-08-15,24.99,20.03,0.07,3.56,94.97
2023-08-16,25.56,20.26,0.04,3.76,94.99
2023-08-17,25.67,20.75,0.02,4.61,94.98
2023-08-18,24.95,20.46,0.19,4.69,94.9
2023-08-19,25.22,20.73,0.25,4.96,94.84
2023-08-20,26.04,21.07,0.42,4.29,94.78
2023-08-21,26.64,20.72,0.08,3.3,94.72
2023-08-22,26.46,21.6,2.26,2.59,94.75
2023-08-23,26.24,20.63,3.47,3.4,94.78
2023-08-24,26.01,20.5,0.67,3.81,94.8
2023-08-25,25.39,20.03,0.0,3.36,94.83
2023-08-26,25.93,20.71,0.15,3.2,94.9
2023-08-27,26.04,20.79,0.59,3.2,94.96
2023-08-28,26.33,20.58,0.27,3.34,94.9
2023-08-29,25.54,21.15,7.92,3.13,94.81
2023-08-30,24.45,21.45,7.19,3.73,94.86
2023-08-31,25.38,21.38,6.2,3.32,94.86
2023-09-01,25.24,21.81,17.23,2.48,94.87
2023-09-02,24.59,21.45,8.49,3.8,94.88
2023-09-03,23.94,20.38,4.88,4.36,94.81
2023-09-04,23.59,20.14,1.02,4.38,94.67
2023-09-05,23.7,20.31,4.91,4.7,94.7
2023-09-06,23.28,20.3,6.92,4.08,94.79
2023-09-07,23.47,20.12,6.69,3.94,94.88
2023-09-08,24.19,20.23,1.45,4.63,94.93
2023-09-09,24.69,20.94,2.71,4.72,94.89
2023-09-10,23.77,19.77,5.1,5.26,94.86
2023-09-11,23.68,19.61,4.43,4.55,94.91
2023-09-12,24.23,20.5,1.27,3.8,94.9
2023-09-13,25.26,20.84,0.72,4.1,94.86
2023-09-14,24.21,21.0,2.54,4.16,94.89
2023-09-15,23.37,20.36,3.33,4.44,94.96
2023-09-16,24.53,21.02,3.92,4.22,94.94
2023-09-17,24.83,21.54,11.72,3.45,94.84
2023-09-18,24.82,21.51,13.01,3.68,94.82
2023-09-19,24.87,21.83,13.87,3.76,94.92
2023-09-20,24.49,21.34,3.04,3.26,94.97
2023-09-21,23.98,21.03,6.45,2.57,94.97
2023-09-22,24.41,21.71,5.42,2.65,94.95
2023-09-23,24.45,21.57,5.02,3.61,94.94
2023-09-24,23.89,21.45,2.09,3.07,94.95
2023-09-25,24.84,21.03,0.97,3.22,94.84
2023-09-26,24.8,21.1,2.64,3.5,94.83
2023-09-27,24.41,20.18,2.77,3.89,94.87
2023-09-28,23.87,20.66,5.11,4.41,94.88
2023-09-29,23.23,20.94,5.49,4.63,94.89
2023-09-30,24.01,20.98,9.89,4.56,94.95
2023-10-01,24.63,22.15,7.67,5.18,94.9
2023-10-02,24.73,21.91,4.01,4.06,94.97
2023-10-03,25.0,20.96,0.27,3.35,95.01
2023-10-04,25.08,20.64,0.1,3.13,95.02
2023-10-05,24.78,19.42,0.11,3.05,94.96
2023-10-06,24.12,17.66,0.09,2.88,94.92
2023-10-07,24.32,18.39,0.72,2.1,94.91
2023-10-08,25.04,20.84,8.2,2.24,95.01
2023-10-09,24.96,21.63,8.77,2.11,95.15
2023-10-10,25.11,21.25,7.88,2.36,95.11
2023-10-11,23.54,21.09,13.26,2.44,95.08
2023-10-12,24.2,21.67,3.37,1.28,95.12
2023-10-13,25.17,20.29,2.12,1.45,95.21
2023-10-14,24.33,20.96,19.59,0.91,95.21
2023-10-15,23.33,22.04,23.56,1.44,95.07
2023-10-16,24.25,21.26,7.56,1.79,95.08
2023-10-17,23.05,20.57,13.82,1.33,95.17
2023-10-18,24.86,20.73,1.33,1.79,95.21
2023-10-19,25.24,20.6,1.27,1.56,95.2
2023-10-20,25.16,20.65,1.04,1.72,95.18
2023-10-21,25.06,20.68,0.53,1.89,95.19
2023-10-22,25.05,20.74,0.28,1.61,95.22
2023-10-23,24.55,21.26,0.45,1.19,95.15
2023-10-24,24.98,20.89,1.65,1.34,95.11
2023-10-25,24.89,21.34,20.98,1.05,95.19
2023-10-26,25.03,21.37,5.43,1.25,95.2
2023-10-27,24.96,21.05,0.29,1.59,95.1
2023-10-28,24.97,21.28,0.4,1.67,95.08
2023-10-29,23.66,21.3,6.47,2.08,95.11
2023-10-30,23.03,21.09,9.52,2.3,95.11
2023-10-31,23.48,20.63,6.11,2.02,95.16
2023-11-01,24.28,21.36,18.05,1.49,95.13
2023-11-02,24.6,21.59,5.69,2.23,95.07
2023-11-03,24.14,21.72,7.83,1.86,94.96
2023-11-04,24.36,21.92,30.29,1.07,94.91
2023-11-05,22.75,21.46,11.03,1.07,95.07
2023-11-06,24.48,21.13,8.44,0.68,95.19
2023-11-07,23.64,21.98,16.49,1.66,95.15
2023-11-08,24.09,21.62,21.13,1.26,95.15
2023-11-09,23.04,21.16,15.16,1.95,95.21
2023-11-10,23.02,20.66,1.56,2.56,95.31
2023-11-11,23.11,20.58,0.38,2.7,95.3
2023-11-12,22.3,18.88,0.06,2.53,95.31
2023-11-13,22.59,19.6,0.53,2.35,95.25
2023-11-14,22.0,19.24,3.67,2.7,95.14
2023-11-15,23.41,18.94,0.69,1.35,95.12
2023-11-16,23.93,21.18,0.27,1.16,95.17
2023-11-17,24.43,21.6,1.14,1.68,95.15
2023-11-18,24.34,21.74,0.58,2.26,95.13
2023-11-19,23.68,20.96,0.26,3.25,95.15
2023-11-20,24.08,20.66,0.0,1.82,95.11
2023-11-21,24.48,21.81,6.4,1.3,95.05
2023-11-22,23.62,22.38,31.16,1.28,94.99
2023-11-23,23.49,21.85,8.34,2.92,94.93
2023-11-24,23.17,21.35,2.52,2.58,95.0
2023-11-25,23.71,21.84,4.32,2.89,95.11
2023-11-26,23.31,21.53,3.49,4.05,95.16
2023-11-27,23.7,21.43,2.84,3.22,95.09
2023-11-28,23.34,21.49,2.08,2.56,94.99
2023-11-29,23.0,21.29,2.2,2.67,95.01
2023-11-30,22.73,20.73,1.19,2.61,95.08
2023-12-01,23.63,20.94,0.84,1.82,95.0
2023-12-02,24.21,20.24,0.65,1.36,94.89
2023-12-03,24.8,21.95,2.69,1.72,94.83
2023-12-04,24.81,21.93,0.86,2.03,94.75
2023-12-05,24.29,21.8,0.02,2.13,94.76
2023-12-06,24.28,21.48,0.0,1.57,94.91
2023-12-07,24.29,21.71,3.94,1.3,94.99
2023-12-08,23.37,22.58,29.61,0.92,95.03
2023-12-09,23.15,21.66,17.5,2.53,95.12
2023-12-10,23.33,21.02,2.15,2.77,95.1
2023-12-11,22.72,20.13,1.21,2.51,95.12
2023-12-12,22.37,20.44,0.63,2.36,95.04
2023-12-13,22.09,19.67,0.01,2.77,95.06
2023-12-14,21.24,18.01,0.01,3.06,95.19
2023-12-15,22.14,20.08,0.06,2.35,95.19
2023-12-16,23.74,21.36,1.82,2.75,95.11
2023-12-17,22.5,21.17,15.11,4.06,95.08
2023-12-18,21.53,20.13,4.29,3.99,95.19
2023-12-19,20.99,18.86,0.92,3.94,95.24
2023-12-20,22.06,19.45,1.16,3.55,95.25
2023-12-21,22.36,20.48,0.9,3.23,95.25
2023-12-22,22.94,20.53,0.06,2.66,95.24
2023-12-23,21.14,18.36,0.0,3.0,95.32
2023-12-24,20.98,18.16,0.05,2.92,95.4
2023-12-25,22.92,20.61,0.61,3.93,95.32
2023-12-26,21.73,18.08,0.03,4.05,95.33
2023-12-27,21.58,18.01,0.0,3.98,95.34
2023-12-28,22.42,19.54,0.04,4.11,95.25
2023-12-29,22.92,20.15,0.44,3.99,95.27
2023-12-30,22.02,19.26,0.53,3.75,95.25
2023-12-31,21.51,17.72,0.01,3.3,95.25
2024-01-01,22.23,18.53,0.0,2.28,95.26
2024-01-02,22.22,19.05,0.81,2.57,95.2
2024-01-03,22.28,19.23,1.45,2.06,95.16
2024-01-04,22.41,20.5,8.41,2.15,95.15
2024-01-05,22.9,20.73,8.79,2.2,95.12
2024-01-06,22.11,19.69,2.15,2.5,95.14
2024-01-07,22.69,19.75,0.48,2.94,95.14
2024-01-08,22.83,20.52,4.23,3.99,95.19
2024-01-09,22.25,20.46,13.76,4.08,95.19
2024-01-10,21.74,18.83,0.58,3.4,95.23
2024-01-11,21.76,17.91,0.0,3.96,95.2
2024-01-12,21.73,18.15,0.0,4.28,95.25
2024-01-13,22.06,18.38,0.0,3.5,95.29
2024-01-14,22.73,18.6,0.0,2.82,95.23
2024-01-15,22.03,17.56,0.0,2.35,95.25
2024-01-16,21.7,17.24,0.0,1.98,95.14
2024-01-17,21.77,16.82,0.0,1.89,95.08
2024-01-18,21.97,15.84,0.0,1.69,95.15
2024-01-19,23.32,18.69,0.27,2.01,95.14
2024-01-20,23.93,20.16,0.55,2.68,95.23
2024-01-21,23.69,18.32,0.03,2.61,95.27
2024-01-22,23.61,18.13,0.0,2.44,95.34
2024-01-23,23.2,18.15,0.0,2.18,95.31
2024-01-24,23.66,18.68,0.28,1.28,95.26
2024-01-25,23.5,17.87,0.0,2.37,95.34
2024-01-26,22.71,16.47,0.0,3.16,95.5
2024-01-27,22.74,16.27,0.0,3.44,95.49
2024-01-28,23.22,17.13,0.0,3.33,95.43
2024-01-29,22.78,15.99,0.0,2.73,95.38
2024-01-30,23.06,15.48,0.0,2.0,95.32
2024-01-31,23.92,17.52,0.0,1.81,95.3
2024-02-01,24.7,17.59,0.0,1.48,95.3
2024-02-02,25.15,18.48,0.01,1.04,95.25
2024-02-03,25.58,19.34,0.08,2.59,95.29
2024-02-04,24.27,16.68,0.0,3.07,95.47
2024-02-05,23.41,15.02,0.0,3.28,95.49
2024-02-06,23.31,15.11,0.0,3.38,95.44
2024-02-07,23.58,14.53,0.0,3.2,95.42
2024-02-08,23.83,14.01,0.0,2.94,95.32
2024-02-09,23.7,15.04,0.0,3.4,95.36
2024-02-10,23.94,16.24,0.0,3.78,95.45
2024-02-11,24.38,16.4,0.0,3.8,95.51
2024-02-12,23.43,14.75,0.0,3.82,95.44
2024-02-13,24.02,15.66,0.0,3.61,95.39
2024-02-14,25.25,17.39,0.0,3.64,95.3
2024-02-15,24.26,15.46,0.0,3.82,95.3
2024-02-16,24.69,16.17,0.0,4.05,95.31
2024-02-17,25.04,15.56,0.0,3.15,95.2
2024-02-18,24.76,13.94,0.0,2.71,95.16
2024-02-19,25.47,16.6,0.0,2.68,95.2
2024-02-20,26.34,17.37,0.04,2.43,95.21
2024-02-21,27.28,18.77,0.13,1.63,95.12
2024-02-22,27.27,16.61,0.0,2.35,95.14
2024-02-23,27.2,16.68,0.0,2.13,95.09
2024-02-24,27.39,17.61,0.0,1.41,95.06
2024-02-25,27.51,17.28,0.0,2.88,95.01
2024-02-26,26.57,15.74,0.0,4.59,95.07
2024-02-27,27.32,17.27,0.0,4.62,95.12
2024-02-28,26.91,14.42,0.0,3.57,95.08
2024-02-29,26.89,12.87,0.0,3.44,95.15
2024-03-01,25.61,14.12,0.0,3.52,95.25
2024-03-02,26.33,10.74,0.0,2.63,95.21
2024-03-03,27.46,12.57,0.0,1.9,95.12
2024-03-04,28.19,13.65,0.0,1.62,95.1
2024-03-05,28.35,12.93,0.0,2.14,95.1
2024-03-06,28.63,13.31,0.0,1.71,95.11
2024-03-07,28.7,12.62,0.0,1.7,95.07
2024-03-08,28.99,14.2,0.0,1.21,95.08
2024-03-09,29.41,15.66,0.0,1.47,95.09
2024-03-10,29.58,16.0,0.0,1.4,95.22
2024-03-11,29.32,14.2,0.0,2.27,95.36
2024-03-12,29.08,13.81,0.0,2.46,95.3
2024-03-13,29.04,15.11,0.12,1.53,95.22
2024-03-14,29.21,18.75,0.28,2.02,95.19
2024-03-15,29.91,17.88,0.04,1.53,95.07
2024-03-16,29.63,14.86,0.04,1.9,95.1
2024-03-17,28.69,11.77,0.0,2.63,95.13
2024-03-18,28.84,11.75,0.0,1.98,95.1
2024-03-19,29.04,11.53,0.0,2.18,95.05
2024-03-20,29.01,11.45,0.02,2.1,95.03
2024-03-21,28.9,15.08,0.1,2.68,95.04
2024-03-22,29.82,16.01,0.03,2.53,94.89
2024-03-23,29.81,16.19,0.32,2.55,94.91
2024-03-24,29.51,12.37,0.14,3.06,95.06
2024-03-25,28.95,11.96,0.0,3.26,95.09
2024-03-26,29.02,8.27,0.12,2.89,95.16
2024-03-27,28.92,7.21,0.0,2.39,95.27
2024-03-28,29.78,11.98,0.08,2.05,95.14
2024-03-29,30.51,15.72,0.21,2.22,95.04
2024-03-30,30.41,15.1,0.0,2.3,95.12
2024-03-31,30.41,15.41,0.0,0.94,95.14
2024-04-01,30.84,16.8,0.0,1.28,94.97
2024-04-02,31.03,18.41,0.12,1.85,94.84
2024-04-03,30.96,18.26,0.44,1.71,94.91
2024-04-04,31.16,18.21,0.24,2.04,94.92
2024-04-05,31.57,17.96,0.44,1.77,94.88
2024-04-06,31.03,16.42,0.0,1.73,94.82
2024-04-07,31.17,16.96,0.0,2.13,94.78
2024-04-08,31.79,17.38,0.06,1.78,94.83
2024-04-09,31.22,15.9,0.08,3.05,94.91
2024-04-10,30.67,15.5,0.26,3.04,94.93
2024-04-11,30.84,17.8,6.71,2.64,94.95
2024-04-12,28.95,21.18,9.1,2.62,94.96
2024-04-13,28.42,20.1,1.41,2.35,94.99
2024-04-14,28.94,18.72,0.46,2.79,95.0
2024-04-15,29.52,17.56,0.0,3.1,95.04
2024-04-16,30.1,17.88,0.0,2.45,94.98
2024-04-17,30.31,21.26,0.0,2.04,94.91
2024-04-18,29.48,21.6,0.0,3.01,94.83
2024-04-19,29.54,21.42,0.0,2.85,94.7
2024-04-20,30.86,19.78,0.0,2.41,94.68
2024-04-21,31.36,19.22,0.41,1.65,94.72
2024-04-22,30.56,20.4,0.65,2.09,94.81
2024-04-23,30.67,19.06,0.04,1.65,94.73
2024-04-24,30.3,17.56,0.07,1.46,94.71
2024-04-25,30.95,17.77,0.09,2.37,94.69
2024-04-26,31.35,17.83,0.0,2.05,94.69
2024-04-27,31.26,16.81,0.0,2.02,94.69
2024-04-28,31.91,16.15,0.0,1.98,94.75
2024-04-29,32.21,15.34,0.0,1.74,94.82
2024-04-30,31.65,18.22,0.09,2.42,94.75
2024-05-01,31.71,20.96,0.08,3.32,94.6
2024-05-02,32.09,20.96,0.0,3.04,94.61
2024-05-03,30.47,22.16,0.3,3.9,94.73
2024-05-04,30.23,19.97,4.08,3.08,94.76
2024-05-05,29.9,19.8,2.99,3.56,94.69
2024-05-06,30.55,18.86,0.12,3.73,94.73
2024-05-07,30.06,19.61,3.41,2.54,94.87
2024-05-08,29.77,21.33,1.51,1.78,94.81
2024-05-09,28.9,21.64,5.62,1.38,94.78
2024-05-10,27.0,22.28,4.78,0.86,94.86
2024-05-11,27.84,22.41,7.04,1.21,94.95
2024-05-12,27.19,22.86,7.76,0.98,94.93
2024-05-13,27.04,22.72,7.09,1.54,94.86
2024-05-14,27.57,21.82,3.82,1.28,94.88
2024-05-15,28.46,21.57,6.09,1.39,94.87
2024-05-16,26.79,22.02,7.14,1.44,94.92
2024-05-17,27.61,21.74,18.49,1.23,94.79
2024-05-18,26.13,22.97,20.25,1.8,94.64
2024-05-19,25.29,22.72,16.5,3.81,94.49
2024-05-20,23.95,22.14,17.65,2.6,94.47
2024-05-21,25.07,21.92,26.17,1.52,94.53
2024-05-22,25.49,23.44,20.91,3.27,94.36
2024-05-23,25.05,23.86,14.83,2.01,94.26
2024-05-24,25.58,23.35,9.35,3.19,94.34
2024-05-25,24.88,21.98,3.87,3.96,94.5
2024-05-26,24.92,22.48,1.11,4.47,94.56
2024-05-27,25.33,21.75,1.26,5.01,94.62
2024-05-28,24.98,23.05,4.99,4.61,94.67
2024-05-29,25.49,22.74,6.94,4.28,94.63
2024-05-30,25.97,23.32,2.26,3.66,94.63
2024-05-31,26.05,23.53,2.46,3.21,94.65
2024-06-01,26.28,24.28,4.87,3.39,94.72
2024-06-02,25.4,22.63,8.57,1.69,94.8
2024-06-03,25.6,22.85,3.89,2.36,94.81
2024-06-04,25.76,22.73,1.29,2.94,94.86
2024-06-05,25.3,23.03,4.0,2.81,94.89
2024-06-06,24.27,22.11,19.57,2.87,94.99
2024-06-07,24.47,21.85,6.01,3.08,94.85
2024-06-08,24.85,22.5,5.59,4.31,94.83
2024-06-09,24.77,22.19,2.98,4.87,94.78
2024-06-10,24.62,21.92,2.73,5.04,94.86
2024-06-11,24.2,21.08,3.63,4.49,94.89
2024-06-12,24.4,20.43,5.17,4.46,94.98
2024-06-13,24.32,20.34,1.39,3.91,94.97
2024-06-14,24.86,21.34,0.6,3.25,94.85
2024-06-15,25.23,22.21,0.43,3.68,94.78
2024-06-16,25.53,22.17,1.77,3.34,94.78
2024-06-17,24.67,21.27,2.32,3.24,94.84
2024-06-18,24.86,21.67,9.27,3.68,94.81
2024-06-19,24.72,21.72,5.82,4.25,94.73
2024-06-20,24.33,21.21,2.14,4.75,94.75
2024-06-21,24.18,20.6,1.17,4.24,94.75
2024-06-22,23.35,20.92,3.11,4.05,94.62
2024-06-23,23.3,20.68,8.06,5.03,94.56
2024-06-24,23.34,20.81,7.55,5.71,94.54
2024-06-25,23.62,20.27,30.92,6.78,94.56
2024-06-26,23.52,20.75,8.24,6.53,94.6
2024-06-27,23.26,20.15,3.09,5.52,94.73
2024-06-28,23.71,20.91,2.41,4.16,94.77
2024-06-29,23.93,21.69,5.25,3.71,94.82
2024-06-30,24.19,21.82,1.85,2.99,94.9
2024-07-01,23.48,21.34,19.4,3.57,94.95
2024-07-02,24.01,20.5,3.28,3.32,94.8
2024-07-03,24.46,21.73,3.5,3.89,94.81
2024-07-04,24.03,21.06,1.18,3.95,94.9
2024-07-05,23.97,21.08,1.74,3.99,94.82
2024-07-06,23.07,20.99,3.31,4.37,94.75
2024-07-07,23.9,21.11,2.24,4.59,94.7
2024-07-08,23.23,21.31,4.48,4.84,94.62
2024-07-09,23.31,21.07,1.88,4.35,94.72
2024-07-10,23.75,21.34,2.94,3.86,94.94
2024-07-11,23.72,20.3,1.44,3.3,94.88
2024-07-12,24.32,21.05,10.92,4.18,94.78
2024-07-13,22.91,20.76,8.28,5.1,94.81
2024-07-14,23.97,21.04,8.25,6.04,94.62
2024-07-15,23.73,21.94,25.63,7.78,94.57
2024-07-16,23.05,21.12,13.28,7.38,94.61
2024-07-17,23.41,21.25,15.98,6.57,94.73
2024-07-18,23.44,21.26,6.99,7.21,94.76
2024-07-19,23.86,21.71,6.97,6.92,94.62
2024-07-20,24.12,21.85,2.63,6.09,94.65
2024-07-21,24.17,21.82,0.52,6.36,94.7
2024-07-22,23.54,21.08,2.76,5.77,94.9
2024-07-23,23.53,20.73,2.01,5.67,94.95
2024-07-24,23.78,20.72,2.49,6.04,94.78
2024-07-25,23.81,20.84,13.48,7.2,94.69
2024-07-26,23.65,21.6,6.38,7.02,94.74
2024-07-27,23.85,21.53,3.08,6.12,94.81
2024-07-28,24.05,21.33,4.46,6.47,94.63
2024-07-29,24.36,22.29,32.08,6.61,94.55
2024-07-30,23.31,21.53,9.97,4.71,94.8
2024-07-31,24.07,22.26,6.74,4.14,94.87
2024-08-01,24.39,22.35,9.12,4.46,94.85
2024-08-02,23.61,21.49,2.4,4.75,94.9
2024-08-03,23.48,21.19,2.27,3.65,94.97
2024-08-04,23.93,21.46,5.19,3.4,94.95
2024-08-05,23.66,21.36,2.68,2.93,94.95
2024-08-06,23.73,21.46,6.34,3.02,94.82
2024-08-07,23.47,21.65,5.42,3.09,94.83
2024-08-08,23.61,21.57,2.11,3.34,94.88
2024-08-09,24.25,22.12,4.2,2.95,94.91
2024-08-10,24.14,22.42,10.89,2.68,94.88
2024-08-11,24.63,22.44,8.84,2.13,94.72
2024-08-12,25.31,22.84,6.56,1.92,94.65
2024-08-13,25.65,22.7,26.27,1.62,94.64
2024-08-14,25.56,22.74,14.81,1.3,94.63
2024-08-15,25.58,22.88,11.21,1.16,94.53
2024-08-16,25.58,23.45,6.43,1.58,94.41
2024-08-17,24.94,23.21,2.68,3.34,94.52
2024-08-18,24.98,22.51,4.66,0.95,94.64
2024-08-19,24.77,22.95,3.9,2.38,94.62
2024-08-20,24.38,22.17,7.14,2.11,94.62
2024-08-21,23.38,21.66,3.24,3.9,94.74
2024-08-22,23.87,21.85,0.25,3.8,94.85
2024-08-23,24.19,21.92,0.0,3.26,94.96
2024-08-24,23.85,21.76,0.48,4.15,95.04
2024-08-25,23.78,21.7,0.92,4.69,95.01
2024-08-26,24.04,21.7,1.14,4.96,94.93
2024-08-27,24.23,21.96,1.97,4.31,94.98
2024-08-28,23.62,21.49,2.81,3.71,95.01
2024-08-29,24.1,21.95,6.82,4.44,94.86
2024-08-30,23.78,22.46,6.93,4.03,94.85
2024-08-31,23.9,21.84,3.99,4.4,94.85
2024-09-01,23.66,21.39,2.36,4.21,94.78
2024-09-02,23.69,21.4,5.44,4.42,94.8
2024-09-03,24.29,22.15,3.47,4.14,94.88
2024-09-04,24.47,22.2,3.52,4.15,94.91
2024-09-05,24.44,22.11,1.36,3.79,94.8
2024-09-06,24.14,22.14,1.1,3.62,94.83
2024-09-07,24.32,22.05,1.8,3.7,94.92
2024-09-08,24.39,21.86,4.44,4.37,94.96
2024-09-09,23.93,22.2,3.74,4.45,94.79
2024-09-10,24.63,22.3,3.55,5.39,94.74
2024-09-11,24.65,22.27,2.44,4.32,94.85
2024-09-12,24.18,21.39,0.6,3.72,94.98
2024-09-13,24.5,21.43,0.05,3.22,94.9
2024-09-14,24.75,21.36,0.2,3.54,94.86
2024-09-15,24.62,21.31,0.08,3.54,94.87
2024-09-16,24.8,21.29,0.01,3.41,94.88
2024-09-17,24.92,21.51,0.01,3.82,94.83
2024-09-18,24.43,20.2,0.0,3.45,94.73
2024-09-19,23.55,20.28,0.0,3.05,94.76
2024-09-20,24.84,21.17,0.06,3.16,94.74
2024-09-21,24.91,21.33,0.41,3.84,94.8
2024-09-22,24.68,21.45,3.92,3.51,94.72
2024-09-23,23.78,20.93,2.56,3.93,94.69
2024-09-24,23.86,21.69,2.77,4.38,94.62
2024-09-25,24.39,21.05,0.55,4.75,94.65
2024-09-26,24.13,21.08,0.78,3.55,94.69
2024-09-27,24.64,20.84,0.52,2.84,94.85
2024-09-28,25.33,21.79,3.84,1.35,94.9
